user_id,skill_seq,problem_seq,timestamp,correct_seq
1618,"[37, 37, 37, 37, 79, 79, 79, 81, 81, 81, 81, 80, 80, 80, 80, 80, 34, 34, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 33, 33, 33, 32, 33, 32, 33, 32, 32, 33, 33, 32, 32, 33, 33, 32]","[7383, 7391, 7402, 7341, 12105, 12129, 12205, 12416, 12633, 12474, 12737, 12335, 12343, 12320, 12329, 12318, 7153, 7059, 5989, 6330, 6146, 6340, 6410, 6035, 5941, 6123, 6008, 6135, 6031, 6039, 6121, 5986, 5938, 5996, 6608, 6487, 6095, 6095, 6063, 6063, 6323, 6323, 5966, 5966, 6049, 6049, 6005, 6005, 6040, 6040]","[41296, 51047, 409891, 99375, 20156, 15593, 9125, 11328, 4406, 14782, 8453, 9500, 40735, 20062, 48547, 27968, 17703, 8047, 9562, 5265, 4407, 9796, 5047, 6156, 13250, 5187, 3641, 5078, 4594, 3781, 4406, 89118, 47256, 14607, 12388, 39064, 27827, 27827, 12955, 12955, 8989, 8989, 13312, 13312, 12753, 12753, 70265, 70265, 30546, 30546]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1]"
3216,"[38, 38, 82, 82, 82, 82, 82, 82, 82, 82, 34, 34, 34, 34, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 46, 35, 34, 46, 34, 35, 32, 33, 33]","[7436, 7451, 12989, 12958, 12947, 12993, 13065, 13063, 13210, 12996, 7144, 7120, 6774, 7106, 6099, 6155, 6375, 6030, 6341, 6253, 5933, 5995, 6078, 6122, 6135, 5998, 6138, 5918, 6018, 5997, 6141, 6503, 6519, 6491, 6485, 6480, 6522, 6496, 6510, 6580, 6682, 7178, 7178, 7178, 6903, 6903, 6903, 5974, 5974, 6177]","[56238, 19402, 11388, 15926, 9721, 37901, 410945, 27800, 364200, 148630, 12079, 3891, 133087, 7613, 30890, 6347, 45590, 11046, 4828, 4624, 3640, 166644, 13782, 154022, 7656, 16859, 22687, 15015, 20093, 14562, 10625, 65574, 107353, 52470, 14719, 77688, 37703, 29704, 6469, 5859, 4141, 383265, 383265, 383265, 3546, 3546, 3546, 10312, 10312, 264914]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]"
415,"[98, 98, 98, 98, 98, 98, 98, 98, 99, 63, 99, 63, 99, 98, 98, 98, 98, 98, 98, 98, 98, 98, 29, 11, 94, 94, 94, 94, 93, 101, 29, 29, 29, 29, 29, 29, 92, 92, 91, 92, 92, 92, 92, 92, 95, 23, 29, 29, 23, 29]","[14994, 14995, 14996, 14997, 14998, 14999, 15000, 14737, 15771, 11429, 15810, 11439, 15783, 14717, 15001, 15002, 15003, 14911, 15004, 15005, 15006, 14912, 5156, 2406, 14123, 14135, 14132, 14136, 14062, 16230, 5157, 5138, 5137, 5158, 5100, 5159, 13983, 14005, 13935, 13995, 13991, 13968, 14003, 13986, 14263, 4390, 4390, 4391, 4391, 4378]","[253763, 24930, 11214, 11711, 3535, 8441, 23410, 33374, 152432, 62446, 22369, 20080, 31998, 110899, 4600, 3437, 51337, 68986, 4955, 3042, 9079, 17486, 37546, 15530, 20906, 5156, 5125, 9890, 29249, 14921, 35780, 12622, 6892, 6036, 9759, 31397, 19174, 16635, 67002, 17871, 12881, 28230, 14899, 22634, 40943, 21769, 21769, 8485, 8485, 4078]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
1774,"[32, 33, 33, 33, 32, 32, 32, 32, 32, 32, 31, 24, 1, 48, 31, 1, 48, 24, 31, 24, 1, 48, 31, 1, 24, 48, 1, 48, 24, 31, 24, 31, 48, 1, 1, 31, 24, 48, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","[6034, 6610, 6565, 6625, 6099, 6003, 6236, 6225, 6032, 6142, 260, 260, 260, 260, 202, 202, 202, 202, 304, 304, 304, 304, 290, 290, 290, 290, 306, 306, 306, 306, 182, 182, 182, 182, 195, 195, 195, 195, 5631, 5710, 5473, 5722, 5632, 5456, 5436, 5733, 5489, 5581, 5547, 5451]","[41374, 201855, 169341, 28234, 1312, 1657, 3625, 2250, 1672, 3203, 82137, 82137, 82137, 82137, 8125, 8125, 8125, 8125, 57983, 57983, 57983, 57983, 48937, 48937, 48937, 48937, 25641, 25641, 25641, 25641, 43671, 43671, 43671, 43671, 38858, 38858, 38858, 38858, 16203, 7859, 5251, 32954, 12688, 12968, 9172, 44141, 18750, 16625, 14250, 14016]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1]"
3933,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 49]","[12335, 12323, 12338, 12343, 12331, 12319, 12328, 12333, 12322, 12320, 12337, 12316, 12342, 12326, 12329, 12340, 12327, 12321, 12967, 12975, 12959, 12935, 12987, 12923, 13032, 12915, 12969, 12911, 7437, 7449, 7514, 7483, 7508, 7455, 7444, 7503, 7518, 7457, 12314, 12339, 12336, 12324, 12330, 12318, 12341, 12315, 12334, 12317, 12332, 9222]","[2913, 19312, 178949, 10050, 67442, 28935, 6389, 130610, 2692, 5139, 2716, 3996, 8828, 2161, 25589, 2316, 20787, 13635, 3755, 13769, 5911, 11257, 19491, 8193, 80711, 22698, 4718, 11353, 55654, 18248, 1462, 4207, 3860, 11112, 9682, 19361, 1874, 2718, 17715, 9812, 22965, 36002, 14530, 10427, 21144, 12234, 39298, 114208, 7139, 38794]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
3881,"[42, 81, 81, 81, 81, 32, 34, 30, 30, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 54, 54, 54, 54, 80, 53, 53, 53, 53, 53, 53, 97, 49, 49, 49, 49, 49, 52, 52, 52, 52, 52, 52, 52, 49, 49, 49, 49, 49]","[7882, 12825, 12547, 12528, 12638, 6205, 6978, 5424, 5492, 14555, 14559, 14517, 14578, 14557, 14525, 14513, 14575, 14508, 14585, 14563, 14506, 10211, 10168, 10196, 10189, 12337, 10035, 10023, 10034, 10083, 10056, 9993, 14507, 9247, 9221, 9269, 9168, 9151, 9856, 9867, 9917, 9881, 9844, 9865, 9850, 9319, 9233, 9200, 9156, 9278]","[10923, 3633, 4677, 4789, 3148, 9637, 7304, 2261, 57246, 115777, 216481, 89714, 28892, 48606, 67181, 76359, 83444, 51278, 63772, 41626, 60694, 27387, 10005, 24786, 12418, 41604, 20196, 5473, 51725, 6461, 9325, 6673, 26617, 36691, 8207, 15936, 7868, 7879, 38052, 9802, 20270, 9626, 8964, 7128, 4339, 25786, 11145, 13212, 11428, 9244]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2152,"[104, 60, 98, 98, 98, 98, 103, 104, 104, 104, 106, 57, 89, 86, 90, 25, 25, 27, 26, 26, 26, 22, 29, 29, 29, 29, 23, 29, 23, 29, 23, 29, 23, 29, 29, 92, 91, 91, 91, 92, 91, 94, 93, 93, 93, 93, 93, 95, 95, 95]","[10837, 11411, 15529, 15554, 15094, 15101, 16282, 16387, 16416, 16401, 16484, 10702, 13649, 13461, 13913, 4584, 4437, 4942, 4695, 4718, 4784, 4322, 5171, 5183, 5350, 4390, 4390, 4380, 4380, 4377, 4377, 4383, 4383, 5061, 5025, 13999, 13944, 13936, 13962, 14016, 13953, 14132, 14050, 14110, 14054, 14062, 14098, 14219, 14270, 14271]","[35677, 42229, 48844, 6950, 6827, 4674, 206341, 32573, 59656, 14970, 110729, 14967, 69638, 95238, 31886, 72664, 18221, 29993, 81029, 30610, 18533, 342546, 34606, 130069, 12448, 77083, 77083, 45190, 45190, 13457, 13457, 10237, 10237, 13392, 63517, 317071, 86990, 147451, 234817, 163420, 163052, 11660, 43348, 20588, 19395, 18749, 32545, 48196, 28447, 15549]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]"
1846,"[18, 16, 15, 83, 85, 85, 85, 83, 85, 84, 20, 20, 20, 84, 83, 85, 84, 83, 29, 29, 29, 29, 29, 29, 29, 29, 6, 40, 6, 14, 58, 45, 58, 45, 37, 6, 37, 6, 37, 6, 45, 58, 58, 45, 58, 45, 45, 58, 13, 12]","[3699, 3394, 3394, 13363, 13403, 13425, 13412, 13351, 13420, 13383, 3902, 3940, 3964, 13386, 13364, 13431, 13374, 13359, 5007, 5113, 5153, 5036, 5251, 5031, 5047, 5085, 1650, 1650, 1598, 1598, 8452, 8452, 8242, 8242, 1801, 1801, 1765, 1765, 1793, 1793, 8396, 8396, 8243, 8243, 8244, 8244, 8342, 8342, 2513, 2513]","[103687, 64107, 64107, 64716, 161342, 33113, 43897, 46482, 54026, 30633, 910188, 42172, 9906, 51007, 61304, 51899, 45644, 66940, 166263, 21973, 61252, 92677, 37652, 22197, 30545, 33487, 27650, 27650, 38395, 38395, 113877, 113877, 98907, 98907, 47281, 47281, 6323, 6323, 3477, 3477, 80267, 80267, 37457, 37457, 79514, 79514, 87827, 87827, 22663, 22663]","[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]"
3488,"[82, 82, 82, 32, 32, 32, 32, 32, 32, 32, 52, 52, 11, 42, 42, 42, 42, 42, 42, 42, 42, 42, 32, 52, 52, 52, 53, 53, 53, 5, 9, 11, 5, 5, 9, 10, 5, 11, 9, 7, 7, 5, 10, 5, 8, 9, 9, 9, 9, 8]","[13133, 13049, 13149, 6067, 5942, 5954, 5943, 5940, 5965, 6025, 9835, 9862, 2382, 7850, 7912, 7835, 7861, 7795, 7866, 7837, 7907, 7846, 5987, 9860, 9836, 9907, 10016, 10095, 10086, 1168, 1168, 1220, 1220, 1302, 1302, 1202, 1202, 2393, 2236, 2063, 1910, 1114, 1114, 1238, 1238, 2354, 2238, 2341, 2370, 2147]","[23796, 35034, 19538, 12407, 9599, 6305, 8846, 3977, 7515, 10698, 17719, 13050, 83055, 3952, 12217, 131148, 3775, 20153, 39468, 137181, 21712, 11508, 10865, 29691, 15242, 2699, 335905, 4407, 2257, 71461, 71461, 50299, 50299, 14472, 14472, 11627, 11627, 30536, 96036, 64592, 46959, 20404, 20404, 573468, 573468, 20399, 167255, 6800, 1496, 1057]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
2598,"[53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 96, 96, 96, 96, 96, 96, 54, 54, 54, 54, 54, 54, 52, 52, 52, 52, 52, 52, 52, 46, 39, 46, 46, 39, 39, 46, 39, 46, 46, 39, 46, 46, 46, 46, 46, 46, 46, 46, 53, 53]","[10076, 10091, 10013, 10058, 10029, 10080, 10059, 10065, 10040, 10015, 14326, 14327, 14328, 14332, 14453, 14409, 10151, 10124, 10178, 10150, 10134, 10145, 9914, 9902, 9901, 9897, 9919, 9859, 9863, 8595, 7656, 7656, 7694, 7694, 7637, 7637, 7675, 7675, 7663, 7663, 8486, 8536, 8487, 8542, 8488, 8590, 8578, 8568, 10021, 10062]","[9808, 21916, 10219, 6910, 2371, 2146, 1298, 1529, 2011, 2784, 18392, 33734, 6828, 7748, 15879, 19242, 25483, 6030, 5940, 12810, 11562, 8038, 11307, 7642, 21869, 6646, 22254, 6096, 4150, 9784, 7203, 7203, 3746, 3746, 6936, 6936, 4379, 4379, 3735, 3735, 9842, 18885, 4770, 4663, 6310, 8915, 4711, 4138, 14434, 9339]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
534,"[1, 44, 24, 44, 24, 1, 24, 44, 1, 1, 24, 44, 1, 24, 44, 31, 24, 1, 48, 48, 1, 31, 24, 1, 24, 44, 31, 48, 1, 24, 1, 31, 24, 48, 1, 24, 44, 30, 30, 30, 30, 30, 30, 30, 24, 1, 44, 31, 1, 24]","[231, 231, 231, 295, 295, 295, 188, 188, 188, 257, 257, 257, 132, 132, 132, 335, 335, 335, 335, 331, 331, 331, 331, 284, 284, 284, 323, 323, 323, 323, 209, 209, 209, 209, 314, 314, 314, 5608, 5486, 5478, 5592, 5437, 5617, 5501, 311, 311, 311, 334, 334, 334]","[230293, 230293, 230293, 141965, 141965, 141965, 182545, 182545, 182545, 189846, 189846, 189846, 24531620, 24531620, 24531620, 19825, 19825, 19825, 19825, 57881, 57881, 57881, 57881, 164175, 164175, 164175, 28339, 28339, 28339, 28339, 55725, 55725, 55725, 55725, 19059, 19059, 19059, 34628, 26658, 36330, 43143, 33486, 25236, 19751, 31174, 31174, 31174, 4422, 4422, 4422]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
3384,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 53, 53, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 82, 80, 79, 79, 79, 79, 48, 41, 41, 41, 41, 41, 41]","[12008, 11943, 12114, 12067, 12060, 12071, 12033, 12043, 12190, 12120, 12213, 12100, 12047, 12092, 12169, 12014, 12061, 12180, 11926, 12139, 12002, 12207, 12006, 12118, 12053, 10042, 10057, 6488, 6491, 6479, 6466, 6489, 6492, 6476, 6527, 6485, 6501, 12953, 12320, 11945, 12032, 12159, 12005, 8838, 7738, 7714, 7756, 7741, 7715, 7751]","[2732, 260138, 269353, 18076, 5428, 6540, 130519, 6204, 4723, 9540, 25106, 4913, 11724, 9858, 44892, 11259, 6579, 6972, 18163, 31719, 13107, 4891, 5491, 23161, 23505, 6390, 27872, 42556, 7272, 9639, 7104, 5585, 7019, 9266, 4962, 6475, 5131, 24548, 9378, 26158, 4469, 10245, 20461, 38576, 5413, 47318, 2725, 13669, 3309, 2374]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
2011,"[29, 29, 29, 29, 29, 29, 29, 49, 29, 29, 29, 29, 29, 23, 23, 29, 29, 23, 23, 29, 23, 29, 92, 92, 94, 93, 93, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 7, 7]","[5130, 5264, 5126, 5080, 5246, 5255, 5223, 5223, 5118, 5186, 5244, 5294, 4379, 4379, 4390, 4390, 4381, 4381, 4376, 4376, 4399, 4399, 14003, 14044, 14198, 14111, 14090, 14254, 14255, 14256, 14257, 14219, 14268, 14287, 14288, 14289, 14210, 14211, 14212, 14213, 14225, 14263, 14297, 14298, 14299, 14262, 14220, 14301, 1996, 2096]","[223776, 86486, 12361, 7376, 7517, 7072, 476696, 476696, 135676, 28454, 175107, 24322, 1040855, 1040855, 3853632, 3853632, 32214, 32214, 11336, 11336, 8155, 8155, 155602, 189149, 42874, 220927, 10895441, 315571, 21915, 21922, 232137, 5630, 44245, 5503, 6849, 114004, 82059, 3985, 18392, 14329, 52705, 82300, 3959, 3364, 3633, 1103725, 58874, 69012, 141204, 14393]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]"
1364,"[32, 32, 32, 32, 32, 32, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 1, 44, 24, 24, 1, 31, 48, 44, 24, 1, 24, 48, 1, 31, 1, 24, 31, 48, 24, 44, 1, 44, 1, 24, 24, 1, 44, 24]","[6034, 5916, 5950, 6392, 6393, 6002, 6635, 6636, 6617, 6614, 6569, 6564, 6692, 6633, 6657, 6691, 6620, 6621, 6706, 6713, 6659, 6714, 342, 342, 342, 334, 334, 334, 334, 134, 134, 134, 260, 260, 260, 260, 321, 321, 321, 321, 168, 168, 168, 137, 137, 137, 257, 257, 257, 311]","[34436, 13390, 13204, 24610, 9110, 20735, 35641, 12234, 26062, 15437, 44561, 23687, 11625, 15546, 12203, 4110, 22422, 29812, 38672, 23328, 37359, 43655, 276297, 276297, 276297, 402905, 402905, 402905, 402905, 79874, 79874, 79874, 108777, 108777, 108777, 108777, 132556, 132556, 132556, 132556, 46451, 46451, 46451, 108790, 108790, 108790, 140620, 140620, 140620, 119267]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
3568,"[79, 37, 55, 55, 45, 45, 55, 55, 45, 45, 55, 79, 81, 81, 55, 37, 82, 82, 82, 82, 82, 30, 30, 30, 30, 30, 30, 30, 30, 25, 94, 94, 101, 94, 93, 93, 94, 94, 92, 30, 30, 30, 92, 92, 92, 45, 55, 30, 30, 30]","[11924, 7388, 7388, 8288, 8288, 8258, 8258, 8316, 8316, 8283, 8283, 12126, 12386, 12824, 7428, 7428, 12935, 12969, 12910, 13067, 12926, 5682, 5461, 5686, 5515, 5528, 5708, 5741, 5675, 4586, 14202, 14183, 16244, 14159, 14092, 14086, 14149, 14178, 14025, 5605, 5457, 5649, 13984, 13990, 13973, 8256, 8256, 5639, 5486, 5647]","[12126, 13877, 13877, 16051, 16051, 19513, 19513, 6389, 6389, 12059, 12059, 39804, 15926, 21558, 59002, 59002, 60226, 40305, 33677, 53381, 26964, 55228, 25440, 21297, 36870, 17854, 59447, 15998, 225452, 111146, 14515, 13970, 57565, 19962, 49952, 2692, 1350, 1791, 432283, 19093, 17599, 129625, 1739, 1444, 9439, 186375, 186375, 6200, 9793, 13774]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1201,"[49, 1, 20, 20, 6, 11, 11, 6, 7, 9, 8, 37, 6, 37, 6, 37, 6, 45, 58, 58, 45, 45, 58, 6, 37, 37, 6, 6, 37, 58, 45, 45, 58, 58, 45, 58, 45, 58, 45, 14, 14, 12, 13, 13, 12, 13, 12, 12, 13, 12]","[280, 280, 3884, 3955, 1428, 1428, 1529, 1529, 2003, 2267, 2130, 1636, 1636, 1392, 1392, 1715, 1715, 8396, 8396, 8397, 8397, 8398, 8398, 1716, 1716, 1717, 1717, 1718, 1718, 8245, 8245, 8253, 8253, 8341, 8341, 8249, 8249, 8359, 8359, 2951, 2985, 2464, 2464, 2503, 2503, 2528, 2528, 2523, 2523, 2471]","[61392, 61392, 18087, 30544, 15654, 15654, 16049, 16049, 15210, 141781, 81141, 54720, 54720, 50172, 50172, 11600, 11600, 80483, 80483, 21188, 21188, 46238, 46238, 63220, 63220, 21909, 21909, 69653, 69653, 719194, 719194, 115162, 115162, 59808, 59808, 111181, 111181, 42497, 42497, 12545, 10261, 17946, 17946, 17152, 17152, 24631, 24631, 20298, 20298, 54986]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
2862,"[45, 55, 55, 45, 55, 37, 55, 79, 79, 79, 79, 79, 79, 82, 82, 82, 82, 82, 55, 55, 37, 55, 55, 37, 45, 55, 55, 37, 55, 37, 55, 55, 45, 55, 45, 55, 37, 55, 37, 55, 55, 55, 45, 55, 98, 98, 98, 98, 98, 98]","[8321, 8321, 8322, 8322, 10212, 7426, 7426, 12176, 12118, 12067, 12205, 12101, 12136, 12931, 12913, 12950, 13034, 12945, 10214, 10226, 7428, 7428, 7413, 7413, 8285, 8285, 7410, 7410, 7427, 7427, 10231, 10241, 8329, 8329, 8292, 8292, 7408, 7408, 7433, 7433, 10235, 8282, 8282, 10223, 14853, 15334, 15335, 15336, 14684, 14697]","[11534, 11534, 8334, 8334, 6607, 8399, 8399, 6867, 7762, 11881, 10426, 8701, 5435, 21891, 13394, 18252, 9439, 7678, 8015, 3416, 7320, 7320, 8803, 8803, 7945, 7945, 7289, 7289, 9862, 9862, 3669, 3399, 8523, 8523, 6683, 6683, 14161, 14161, 6885, 6885, 3610, 6048, 6048, 2817, 180390, 29782, 179419, 133079, 109074, 54780]","[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
4863,"[67, 66, 66, 66, 31, 48, 1, 24, 1, 24, 44, 1, 24, 31, 48, 48, 1, 24, 31, 1, 24, 44, 1, 44, 24, 31, 48, 24, 1, 44, 1, 24, 31, 1, 48, 24, 48, 1, 24, 31, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106]","[11502, 11459, 11452, 11450, 250, 250, 250, 250, 133, 133, 133, 282, 282, 282, 282, 253, 253, 253, 253, 329, 329, 329, 295, 295, 295, 258, 258, 258, 258, 248, 248, 248, 337, 337, 337, 337, 304, 304, 304, 304, 16478, 16475, 16473, 16568, 16551, 16553, 16569, 16511, 16554, 16510]","[19979, 4402, 2394, 3738, 183117, 183117, 183117, 183117, 13631, 13631, 13631, 12567, 12567, 12567, 12567, 35916, 35916, 35916, 35916, 58236, 58236, 58236, 15283, 15283, 15283, 34027, 34027, 34027, 34027, 34845, 34845, 34845, 29781, 29781, 29781, 29781, 140923, 140923, 140923, 140923, 10976, 20380, 8767, 4123, 32960, 5401, 1029, 14731, 14393, 8550]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
3655,"[11, 0, 0, 0, 4, 4, 4, 4, 5, 10, 5, 9, 5, 8, 11, 5, 10, 5, 8, 5, 8, 5, 11, 0, 0, 0, 0, 0, 9, 5, 10, 5, 14, 14, 13, 13, 13, 14, 13, 13, 13, 12, 13, 13, 12, 13, 13, 12, 13, 13]","[126, 126, 125, 117, 1058, 1030, 1017, 1027, 1252, 1252, 1335, 1335, 1251, 1251, 1342, 1342, 1314, 1314, 1296, 1296, 1317, 1317, 119, 119, 120, 95, 79, 128, 1336, 1336, 1352, 1352, 3014, 3056, 2799, 2788, 2798, 3110, 2787, 2817, 2818, 2595, 2595, 2901, 2592, 2592, 2593, 2593, 2859, 2903]","[17426, 17426, 14984, 5615, 107591, 29880, 17237, 13823, 34899, 34899, 63526, 63526, 183269, 183269, 47913, 47913, 103102, 103102, 261435, 261435, 124573, 124573, 17116, 17116, 101776, 26935, 6268, 3788, 61797, 61797, 16188, 16188, 26926, 153730, 115348, 53005, 43081, 20227, 115086, 78539, 26410, 15887, 15887, 71327, 41999, 41999, 21042, 21042, 19505, 19052]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
